internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
58319,Limnonectes liui,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Limnonectes,liui,,,,,"(Yang, 1983)",This species is sometimes placed in the genus <em>Liurana</em> (see Fei <em>et al.</em> 1999). The taxonomy of this species is unclear at present; it might be a synonym of a Southeast Asian species.
58317,Liurana alpina,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CERATOBATRACHIDAE,Liurana,alpina,,,,,"Huang &amp; Ye, 1997",This species is placed in the genus <em>Liurana</em> (Fei <em>et al.</em> 1999).
58727,Odorrana swinhoana,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,swinhoana,,,,,"(Boulenger, 1903)",We follow Matsui (1994) in considering <em>Rana taiwaniana</em> to be a synonym of this species.
58721,Odorrana sinica,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,sinica,,,,,"(Ahl, 1927)",The taxonomic validity of this species is uncertain.
58724,Sylvirana spinulosa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Sylvirana,spinulosa,,,,,"(Smith, 1923)",
58784,Buergeria oxycephala,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Buergeria,oxycephala,,,,,"(Boulenger, 1900)","Jiang, Hu and Zhao (1987) considered this species to belong to the genus <em>Buergeria</em>, rather than <em>Rhacophorus</em>, and this is now widely accepted."
135908,Hynobius maoershanensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,maoershanensis,,,,,"Zhou, Jiang &amp; Jiang, 2006",
54449,Bombina orientalis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BOMBINATORIDAE,Bombina,orientalis,,,,,"(Boulenger, 1890)",
58803,Kurixalus idiootocus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Kurixalus,idiootocus,,,,,"(Kuramoto &amp; Wang, 1987)",We follow Wilkinson <em>et al.</em> (2002) in transferring this species from <em>Chirixalus</em> to <em>Kurixalus</em>.
58794,Liuixalus romeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Liuixalus,romeri,,,,,"(Smith, 1953)",
58248,Nanorana unculuanus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Nanorana,unculuanus,,,,,"(Liu, Hu &amp; Yang, 1960)",
58245,Nanorana quadranus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Nanorana,quadranus,,,,,"(Liu, Hu &amp; Yang, 1960)",
58785,Buergeria robusta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Buergeria,robusta,,,,,"(Boulenger, 1909)",
58227,Amolops torrentis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,torrentis,,,,,"(Smith, 1923)",
58228,Amolops tuberodepressus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,tuberodepressus,,,,,"Liu &amp; Yang, 2000",
58230,Amolops wuyiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,wuyiensis,,,,,"(Liu &amp; Hu, 1975)",
58210,Amolops hongkongensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,hongkongensis,,,,,"(Pope &amp; Romer, 1951)","<em>Amolops daiyunensis</em> was considered a synonym of <em>A. hongkongensis</em> by Yang (1991), but we follow Fei <em>et al</em>. (1999), Jin <em>et al</em>. (2005) and Ngo <em>et al</em>. (2006) in treating it as a separate species."
58209,Amolops hainanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,hainanensis,,,,,"(Boulenger, 1900)",
58212,Amolops jinjiangensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,jinjiangensis,,,,,"Su, Yang &amp; Li, 1986",Zhao and Adler (1993) considered this species to be synonymous with <em>Amolops liangshanensis</em> but Liu and Yang (1995) provided evidence to show that both species are valid.
58213,Amolops xinduqiao,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,xinduqiao,,,,,"Fei, Ye, Wang &amp; Jiang, 2017","Although Liu (1950) synonymized this species with <em>Amolops mantzorum</em> (as <em>Staurois mantzorum</em>), he stated that in the wild it was easy to distinguish the two taxa. Wu <em>et al</em>. (1987) resurrected this species based on cytological evidence.&#160;However, two different species of <em>Amolops</em> were confounded, one found above  3,000 m in the Yalong River Basin of Sichuan, and another found at 1,200  to 2,400 m elevation in the Dadu River basin, Sichuan, China.<br/><br/>Fei <em>et al</em>. (2017)&#160;reexamined the types of <em>kangtingensis </em>and, more importantly, noted that  the original type locality had to be corrected to ""Yalagou of Kangding"" (in the&#160;Dadu River Basin). This meant that the name <em>A. kangtinensis</em>  applied not to the high-elevation subpopulation which had been previously thought by Wu <em>et al</em>. (1987), who found nominal&#160;<em>A. mantzorum</em>&#160;to be a complex of species and explicitly retained&#160;<em>A. kangtingensis</em>, but from the wrong subpopulation. <br/><br/>Fei&#160;<em>et al</em>. (2017) sorted the problem by correcting the type locality of <em>A. kangtingensis</em>, placing <em>A. kangtingensis</em> into the synonymy of  <em>A. mantzorum</em>, and naming as <em>A. xinduqiao</em> the population formerly incorrectly assigned the name <em>A. kangtingensis</em>."
152339072,Amolops loloensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,loloensis,,,,,"(Liu, 1950)","<em>Amolops liangshanensis </em>was assessed in 2004 as a separate species, but is now considered to be a synonym of<em> A. loloensis&#160;</em>&#160;(Lu&#160;<em>et al.&#160;</em>2014, Zhang 2015, Lyu&#160;<em>et al.</em>&#160;2019)<em>.</em>"
58217,Amolops lifanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,lifanensis,,,,,"(Liu, 1945)",
58220,Amolops mantzorum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,mantzorum,,,,,"(David, 1872)",This taxon is probably a complex of more than one species (Jin <em>et al</em>. 2005).
57658,Megophrys wushanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,wushanensis,,,,,"Ye &amp; Fei, 1995",
58208,Amolops granulosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,granulosus,,,,,"(Liu &amp; Hu, 1961)",
58613,Odorrana hainanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,hainanensis,,,,,"Fei, Ye &amp; Li, 2001",
57659,Megophrys zhangi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,zhangi,,,,,"Ye &amp; Fei, 1992","<span id=""docs-internal-guid-40950513-7fff-8593-ee54-550968dc36f7"">We will not be following the taxonomy proposed by Lyu <em>et al</em>. (2021), and will retain this species in <em>Megophrys</em> until there is more stability for the genus.</span>"
58615,Odorrana hejiangensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,hejiangensis,,,,,"(Deng &amp; Yu, 1992)",
58205,Amolops chunganensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Amolops,chunganensis,,,,,"(Pope, 1929)",
57654,Megophrys shuichengensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,shuichengensis,,,,,"(Tian, Gu &amp; Sun, 2000)",
57653,Megophrys shapingensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,shapingensis,,,,,"Liu, 1950",
57656,Megophrys wawuensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,wawuensis,,,,,"Fei, Jiang &amp; Zheng, 2001","This species probably belongs to the genus <i>Xenophrys</i>, but taxonomic studies of the genera <i>Megophrys</i> and <i>Xenophrys</i> are needed (Xie Feng pers. comm.)."
58620,Pelophylax hubeiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,hubeiensis,,,,,"(Fei &amp; Ye, 1982)","The validity of this species is in doubt and the exact delineation of the range of this taxon and of <em>Pelophylax plancyi</em> is not clear (Mou and Zhao 1992, Zhao and Adler 1993). It may be a synonym of <em>P. plancyi</em> (A. Borzée pers. comm. June 2019)."
57655,Megophrys spinata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,spinata,,,,,"Liu &amp; Hu, 1973",
58619,Rana huanrensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Rana,huanrensis,,,,,"Fei, Ye and Huang, 1991",
57645,Megophrys medogensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,medogensis,,,,,"Fei, Ye &amp; Huang, 1983",
57647,Megophrys nankiangensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,nankiangensis,,,,,"Liu &amp; Hu, 1966",
58596,Odorrana exiliversabilis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,exiliversabilis,,,,,"Li, Ye &amp; Fei, 2001",
57648,Megophrys omeimontis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,omeimontis,,,,,"Liu, 1950",
57634,Megophrys caudoprocta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,caudoprocta,,,,,"Shen, 1994",
58648,Odorrana lungshengensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,lungshengensis,,,,,"(Liu &amp; Hu, 1962)",
136062,Megophrys binchuanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,binchuanensis,,,,,"Ye &amp; Fei, 1995","Although originally described as a subspecies of <em>Xenophrys minor</em>, this taxon was treated as a full species by Delorme <em>et al.</em> (2006)."
58641,Odorrana leporipes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,leporipes,,,,,"(Werner, 1930)",This species is only represented by the description and the iconotype.
54872,Parapelophryne scalpta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Parapelophryne,scalpta,,,,,"(Liu &amp; Hu, 1973)",
59106,Hynobius yiwuensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,yiwuensis,,,,,"Cai, 1985","<em>Hynobius yiwuensis</em> is here treated as a valid species, separate from <em>H. chinensis</em>, following Fei <em>et al.</em> (1999) and Fu <em>et al.</em> (2003)."
88383344,Pachyhynobius shangchengensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pachyhynobius,shangchengensis,,,,,"Fei, Qu &amp; Wu, 1983",<em>Hynobius yunanicus</em> has been synonymized with this species by Xiong <em>et al.</em> (2007).
58627,Odorrana jingdongensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,jingdongensis,,,,,"Fei, Ye &amp; Li, 2001","We follow Ohler (2007) in treating <em>Rana hmongorum</em>, described by Bain <em>et al</em>. (2003), as a synonym of this species."
59110,Pseudohynobius puxiongensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pseudohynobius,puxiongensis,,,,,"(Fei &amp; Ye, 2000)",
79127313,Pseudohynobius flavomaculatus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pseudohynobius,flavomaculatus,,,,,"(Hu &amp; Fei, 1978)",This is a restricted concept of <em>Pseudohynobius flavomaculatus</em>&#160;following the split of the broader concept into this and <em>Pseudohynobius jinfo</em> (Wei <em>et al. </em>2009).
59112,Liua shihi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Liua,shihi,,,,,"(Liu, 1950)","Kuzmin and Thiesmeier (2001) included this species in the genus <em>Ranodon</em>. However, we follow Huang, Fei and Ye (1992) in moving it to the genus <em>Liua</em>."
59113,Liua tsinpaensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Liua,tsinpaensis,,,,,"(Liu &amp; Hu, 1966)","Kuzmin and Thiesmeier (2001) included this species in the genus <em>Ranodon</em>, rather than <em>Pseudohynobius</em>. <em>Pseudohynobius flavomaculatus</em> was considered to be a synonym of this species by Zhao and Hu (1983) and Zhao and Wu (1995), but is considered a valid species by Ye <em>et al.</em> (1993) and Fei <em>et al. </em>(1999)."
58640,Hylarana latouchii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Hylarana,latouchii,,,,,"(Boulenger, 1899)",
58635,Rana kukunoris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Rana,kukunoris,,,,,"Nikolsky, 1918",
58634,Odorrana kuangwuensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,kuangwuensis,,,,,"(Liu &amp; Hu, 1966)",
57598,Oreolalax popei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,popei,,,,,"(Liu, 1947)",
57597,Oreolalax pingii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,pingii,,,,,"(Liu, 1943)",
57600,Oreolalax rhodostigmatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,rhodostigmatus,,,,,"Hu &amp; Fei, 1979",
58676,Odorrana nasuta,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Odorrana,nasuta,,,,,"Li, Ye &amp; Fei, 2001",
57599,Oreolalax puxiongensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,puxiongensis,,,,,"Liu &amp; Fei, 1979",Inger <em>et al.</em> (1990) considered <em>Oreolalax puxiongensis</em> to be synonymous with <em>O. schmidti</em>.
57594,Oreolalax multipunctatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,multipunctatus,,,,,"Wu, Zhao, Inger &amp; Shaffer, 1993",
57593,Oreolalax major,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,major,,,,,"(Liu &amp;  Hu, 1960)",
57596,Oreolalax omeimontis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,omeimontis,,,,,"(Liu &amp; Hu, 1960)",
57595,Oreolalax nanjiangensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,nanjiangensis,,,,,"Fei &amp; Ye, 1999",
57590,Oreolalax jingdongensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,jingdongensis,,,,,"Hu, Yang &amp; Li, 1983",
57589,Oreolalax granulosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,granulosus,,,,,"Fei, Ye &amp; Chen, 1991",
57592,Oreolalax lichuanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,lichuanensis,,,,,"Hu &amp; Fei, 1979",
57591,Oreolalax liangbeiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,liangbeiensis,,,,,"Liu &amp; Fei, 1979",Zhao and Adler (1993) considered this species to be synonymous with <em>Oreolalax major</em> but did not give any reason.
54766,Bufo stejnegeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,stejnegeri,,,,,"Schmidt, 1931",
57588,Oreolalax chuanbeiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,chuanbeiensis,,,,,"Tian, 1983",
58666,Glandirana minima,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Glandirana,minima,,,,,"(Ting &amp; Tsai, 1979)",
54782,Bufo tuberculatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufo,tuberculatus,,,,,"Zarevsky, 1926",
57628,Leptobrachium liui,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachium,liui,,,,,"(Pope, 1947)",
57627,Leptobrachium leishanense,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachium,leishanense,,,,,"(Liu &amp; Hu, 1973)",
58710,Pseudorana sangzhiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pseudorana,sangzhiensis,,,,,"(Shen, 1986)",
57625,Leptobrachium boringii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachium,boringii,,,,,"(Liu, 1945)",
58716,Rana shuchinae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Rana,shuchinae,,,,,"Liu, 1950",
57623,Scutiger tuberculatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,tuberculatus,,,,,"Liu &amp; Fei, 1979",
89020863,Scutiger mammatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,mammatus,,,,,"(Günther, 1896)",<em>Scutiger ruginosus</em> has been synonymized under this species by Ye and Fei (1993).
57616,Scutiger muliensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,muliensis,,,,,"Fei &amp; Ye, 1986",Zhao and Adler (1993) regarded this species to be synonymous with <em>Scutiger ruginosus</em> (= <em>S. mammatus</em>) without discussion.
57613,Scutiger liupanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,liupanensis,,,,,"(Huang, 1985)",
57611,Scutiger gongshanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,gongshanensis,,,,,"Yang &amp; Su, 1979",
57612,Scutiger jiulongensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,jiulongensis,,,,,"Fei, Ye &amp; Jiang, 1999",
57609,Scutiger chintingensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,chintingensis,,,,,"Liu &amp; Hu, 1960",
